index,year,areakm,municipality,geocode_ibge,deforestation_increment(areakm),state,gdp,gdp_per_capita
2392,2016,823.6115199,Joao Lisboa,2105500,0.299987548,Maranhao,201514,8711.11
2393,2017,825.2121676,Joao Lisboa,2105500,1.600647707,Maranhao,190144.852,8252.1
2394,2018,825.2121676,Joao Lisboa,2105500,0,Maranhao,216440.093,9134.03
2395,2019,825.2121676,Joao Lisboa,2105500,0,Maranhao,213699.818,9042.82
2396,2020,826.8020478,Joao Lisboa,2105500,1.589880193,Maranhao,234410.557,9874.08
2397,2021,827.2365576,Joao Lisboa,2105500,0.434509813,Maranhao,250852.7987,10481.17615
2398,2022,827.4686241,Joao Lisboa,2105500,0.232066508,Maranhao,263877.5176,10986.33099
2400,2008,548.0147677,Junco do Maranhao,2105658,0,Maranhao,15805.876,3854.15
2401,2009,548.3007287,Junco do Maranhao,2105658,0.285960968,Maranhao,18326.293,4639.57
2402,2010,549.4295237,Junco do Maranhao,2105658,1.128795005,Maranhao,20675.544,5143.17
2403,2011,549.8924654,Junco do Maranhao,2105658,0.462941726,Maranhao,23667.25,6062.31
2404,2012,549.8924654,Junco do Maranhao,2105658,0,Maranhao,27071.042,7138.99
2405,2013,549.8924654,Junco do Maranhao,2105658,0,Maranhao,29663.287,8120.25
2406,2014,549.9652107,Junco do Maranhao,2105658,0.072745277,Maranhao,30112.685,8508.81
2407,2015,550.0593112,Junco do Maranhao,2105658,0.094100534,Maranhao,33134.639,9657.43
2408,2016,550.2646194,Junco do Maranhao,2105658,0.205308137,Maranhao,39592.818,11889.74
2409,2017,550.3888646,Junco do Maranhao,2105658,0.124245204,Maranhao,42329.941,13076.9
2410,2018,550.3888646,Junco do Maranhao,2105658,0,Maranhao,45724.403,13041.76
2411,2019,551.222614,Junco do Maranhao,2105658,0.833749452,Maranhao,43482.526,12669.73
2412,2020,551.222614,Junco do Maranhao,2105658,0,Maranhao,52291.235,11906.02
2413,2021,551.5088061,Junco do Maranhao,2105658,0.286192043,Maranhao,52813.33885,14752.17269
2414,2022,551.5088061,Junco do Maranhao,2105658,0,Maranhao,55722.08463,15588.10033
2416,2008,521.315402,Lago Verde,2105906,0,Maranhao,48485.557,3229.36
2417,2009,521.315402,Lago Verde,2105906,0,Maranhao,48061.305,3182.24
2418,2010,521.315402,Lago Verde,2105906,0,Maranhao,49217.327,3194.48
2419,2011,521.315402,Lago Verde,2105906,0,Maranhao,64574.444,4160.72
2420,2012,521.315402,Lago Verde,2105906,0,Maranhao,70015.377,4481.27
2421,2013,521.315402,Lago Verde,2105906,0,Maranhao,76419.716,4854.51
2422,2014,521.315402,Lago Verde,2105906,0,Maranhao,84645.134,5350.51
2423,2015,521.315402,Lago Verde,2105906,0,Maranhao,88234.525,5551.79
2424,2016,521.315402,Lago Verde,2105906,0,Maranhao,97399.638,6101.97
2425,2017,521.315402,Lago Verde,2105906,0,Maranhao,99231.061,6192.27
2426,2018,521.315402,Lago Verde,2105906,0,Maranhao,105372.969,6504.91
2427,2019,521.315402,Lago Verde,2105906,0,Maranhao,116403.741,7160.22
2428,2020,521.315402,Lago Verde,2105906,0,Maranhao,130886.076,8022.93
2429,2021,521.315402,Lago Verde,2105906,0,Maranhao,130353.2609,7996.181923
2430,2022,521.315402,Lago Verde,2105906,0,Maranhao,137118.5963,8391.381758
2432,2008,356.4103852,Lago da Pedra,2105708,0,Maranhao,178664.952,4065.46
2433,2009,356.4103852,Lago da Pedra,2105708,0,Maranhao,176618.624,3989.4
2434,2010,356.4103852,Lago da Pedra,2105708,0,Maranhao,175720.255,3811.06
2435,2011,356.4103852,Lago da Pedra,2105708,0,Maranhao,197407.943,4227.06
2436,2012,356.4103852,Lago da Pedra,2105708,0,Maranhao,231898.434,4902.92
2437,2013,356.4103852,Lago da Pedra,2105708,0,Maranhao,254076.587,5293.04
2438,2014,356.4103852,Lago da Pedra,2105708,0,Maranhao,282883.081,5831.32
2439,2015,356.4103852,Lago da Pedra,2105708,0,Maranhao,325780.726,6649.67
2440,2016,356.4103852,Lago da Pedra,2105708,0,Maranhao,362457.97,7331.27
2441,2017,356.4103852,Lago da Pedra,2105708,0,Maranhao,366466.203,7350.49
2442,2018,356.4103852,Lago da Pedra,2105708,0,Maranhao,395323.773,7920.57
2443,2019,356.4103852,Lago da Pedra,2105708,0,Maranhao,414223.943,8240.64
2444,2020,356.4103852,Lago da Pedra,2105708,0,Maranhao,421587.008,8329.13
2445,2021,356.4103852,Lago da Pedra,2105708,0,Maranhao,458853.4612,9028.613077
2446,2022,356.4103852,Lago da Pedra,2105708,0,Maranhao,482831.3238,9461.909121
2448,2008,101.271647,Lago do Junco,2105807,0,Maranhao,24653.944,2492.82
2449,2009,101.271647,Lago do Junco,2105807,0,Maranhao,29363.471,2969.61
2450,2010,101.271647,Lago do Junco,2105807,0,Maranhao,33639.158,3133.3
2451,2011,101.271647,Lago do Junco,2105807,0,Maranhao,40200.397,3722.95
2452,2012,101.271647,Lago do Junco,2105807,0,Maranhao,41462.259,3816.13
2453,2013,101.271647,Lago do Junco,2105807,0,Maranhao,44187.185,4475.56
2454,2014,101.271647,Lago do Junco,2105807,0,Maranhao,52022.051,4924
2455,2015,101.271647,Lago do Junco,2105807,0,Maranhao,56900.883,5367
2456,2016,101.271647,Lago do Junco,2105807,0,Maranhao,67199.9,6316.97
2457,2017,101.271647,Lago do Junco,2105807,0,Maranhao,65709.919,6157.23
2458,2018,101.271647,Lago do Junco,2105807,0,Maranhao,69137.609,6396.89
2459,2019,101.271647,Lago do Junco,2105807,0,Maranhao,70008.493,6458.35
2460,2020,101.271647,Lago do Junco,2105807,0,Maranhao,69066.773,6354.47
2461,2021,101.271647,Lago do Junco,2105807,0,Maranhao,79981.443,7385.941538
2462,2022,101.271647,Lago do Junco,2105807,0,Maranhao,84115.58275,7753.325714
2464,2008,23.83740692,Lago dos Rodrigues,2105948,0,Maranhao,30405.173,3803.98
2465,2009,23.83740692,Lago dos Rodrigues,2105948,0,Maranhao,33230.136,4185.16
2466,2010,23.83740692,Lago dos Rodrigues,2105948,0,Maranhao,35398.451,4538.84
2467,2011,23.83740692,Lago dos Rodrigues,2105948,0,Maranhao,42197.458,5431.52
2468,2012,23.83740692,Lago dos Rodrigues,2105948,0,Maranhao,40392.92,5216.03
2469,2013,23.83740692,Lago dos Rodrigues,2105948,0,Maranhao,49179.494,5604.5
2470,2014,23.83740692,Lago dos Rodrigues,2105948,0,Maranhao,59715.369,6828.52
2471,2015,23.83740692,Lago dos Rodrigues,2105948,0,Maranhao,59923.095,6875.07
2472,2016,23.83740692,Lago dos Rodrigues,2105948,0,Maranhao,68917.398,7931.57
2473,2017,23.83740692,Lago dos Rodrigues,2105948,0,Maranhao,72046.472,8315.61
2474,2018,23.83740692,Lago dos Rodrigues,2105948,0,Maranhao,79570.739,8951.6
2475,2019,23.83740692,Lago dos Rodrigues,2105948,0,Maranhao,74691.58,8417.85
2476,2020,23.83740692,Lago dos Rodrigues,2105948,0,Maranhao,104480.887,11796.42
2477,2021,23.83740692,Lago dos Rodrigues,2105948,0,Maranhao,95618.79227,10689.09192
2478,2022,23.83740692,Lago dos Rodrigues,2105948,0,Maranhao,101035.2222,11250.20758
2480,2008,292.6413572,Luis Domingues,2106201,0.903389399,Maranhao,15409.856,2238.5
2481,2009,293.5211209,Luis Domingues,2106201,0.879763661,Maranhao,18124.65,2590.35
2482,2010,295.6116436,Luis Domingues,2106201,2.090522746,Maranhao,19311.573,2966.45
2483,2011,297.6519995,Luis Domingues,2106201,2.04035586,Maranhao,22022.904,3351.53
2484,2012,297.7819488,Luis Domingues,2106201,0.129949309,Maranhao,26495.039,3996.84
2485,2013,298.3153172,Luis Domingues,2106201,0.533368398,Maranhao,31729.324,4737.84
2486,2014,298.9929185,Luis Domingues,2106201,0.67760127,Maranhao,34847.714,5167.22
2487,2015,299.0860577,Luis Domingues,2106201,0.093139231,Maranhao,33373.637,4916.56
2488,2016,299.0860577,Luis Domingues,2106201,0,Maranhao,37812.287,5537.02
2489,2017,300.104641,Luis Domingues,2106201,1.018583273,Maranhao,48059.018,6998.55
2490,2018,300.7498459,Luis Domingues,2106201,0.645204986,Maranhao,49725.422,7188.87
2491,2019,303.0261858,Luis Domingues,2106201,2.276339826,Maranhao,46049.085,6624.81
2492,2020,303.3948633,Luis Domingues,2106201,0.368677542,Maranhao,51816.761,7419.35
2493,2021,304.0704686,Luis Domingues,2106201,0.675605292,Maranhao,55833.10354,8069.807692
2494,2022,304.0704686,Luis Domingues,2106201,0,Maranhao,59031.48899,8522.264945
2496,2008,503.922892,Maracacume,2106326,0,Maranhao,57388.968,3171.01
2497,2009,504.8421603,Maracacume,2106326,0.919268267,Maranhao,74682.483,4055.74
2498,2010,506.4556456,Maracacume,2106326,1.613485392,Maranhao,83634.563,4369.17
2499,2011,506.8684472,Maracacume,2106326,0.412801573,Maranhao,83323.698,4258.6
2500,2012,506.8684472,Maracacume,2106326,0,Maranhao,96020.164,4828.29
2501,2013,506.8684472,Maracacume,2106326,0,Maranhao,104023.063,5132.38
2502,2014,507.3598744,Maracacume,2106326,0.491427152,Maranhao,123837.475,6026.45
2503,2015,507.9702021,Maracacume,2106326,0.610327678,Maranhao,136499.987,6557.77
2504,2016,508.107058,Maracacume,2106326,0.136855906,Maranhao,155857.678,7399.6
2505,2017,509.8125297,Maracacume,2106326,1.705471763,Maranhao,160111.141,7519.43
2506,2018,509.9860835,Maracacume,2106326,0.173553821,Maranhao,178485.969,8418.75
2507,2019,510.7176058,Maracacume,2106326,0.731522211,Maranhao,171964.945,8037.62
2508,2020,510.9912908,Maracacume,2106326,0.27368503,Maranhao,182084.217,8435.29
2509,2021,511.0617905,Maracacume,2106326,0.070499686,Maranhao,200474.3235,9248.619231
2510,2022,511.0617905,Maracacume,2106326,0,Maranhao,211444.1241,9710.398901
2512,2008,450.6442144,Maraja do Sena,2106359,14.5769996,Maranhao,56327.17,8070.95
2513,2009,454.228969,Maraja do Sena,2106359,3.58475459,Maranhao,32789.779,4715.24
2514,2010,457.7051311,Maraja do Sena,2106359,3.476162069,Maranhao,35697.129,4437.18
2515,2011,461.5752429,Maraja do Sena,2106359,3.870111782,Maranhao,40842.638,5255.1
2516,2012,464.7886352,Maraja do Sena,2106359,3.213392377,Maranhao,43583.053,5622.89
2517,2013,465.4849327,Maraja do Sena,2106359,0.696297423,Maranhao,51208.367,6632.35
2518,2014,468.4271526,Maraja do Sena,2106359,2.942219904,Maranhao,50607.885,6581.86
2519,2015,468.8515922,Maraja do Sena,2106359,0.424439652,Maranhao,47346.455,6182.61
2520,2016,474.8190272,Maraja do Sena,2106359,5.967434996,Maranhao,49531.483,6491.68
2521,2017,479.3845816,Maraja do Sena,2106359,4.565554366,Maranhao,50490.229,6639.96
2522,2018,481.5449762,Maraja do Sena,2106359,2.160394659,Maranhao,59418.751,7608.03
2523,2019,487.2984843,Maraja do Sena,2106359,5.75350806,Maranhao,60957.727,7823.12
2524,2020,495.5042182,Maraja do Sena,2106359,8.205733854,Maranhao,66389.586,8538.85
2525,2021,499.0530493,Maraja do Sena,2106359,3.548831176,Maranhao,62440.72881,7910.471538
2526,2022,504.945549,Maraja do Sena,2106359,5.892499644,Maranhao,64270.83015,8110.870549
2528,2008,759.2521653,Maranhaozinho,2106375,0,Maranhao,32161.476,2614.97
2529,2009,761.4626047,Maranhaozinho,2106375,2.21043938,Maranhao,34413.498,2713.14
2530,2010,761.6630817,Maranhaozinho,2106375,0.200477009,Maranhao,42660.407,3032.87
2531,2011,762.0618636,Maranhaozinho,2106375,0.398781861,Maranhao,48956.742,3467.68
2532,2012,762.1213182,Maranhaozinho,2106375,0.059454636,Maranhao,56672.123,3901.96
2533,2013,762.1213182,Maranhaozinho,2106375,0,Maranhao,67798.197,4516.57
2534,2014,762.443923,Maranhaozinho,2106375,0.322604804,Maranhao,77260.03,5022.1
2535,2015,762.443923,Maranhaozinho,2106375,0,Maranhao,81646.65,5189.19
2536,2016,762.443923,Maranhaozinho,2106375,0,Maranhao,90160.273,5613.27
2537,2017,762.443923,Maranhaozinho,2106375,0,Maranhao,94054.194,5746.93
2538,2018,762.443923,Maranhaozinho,2106375,0,Maranhao,98638.022,6159.87
2539,2019,762.5004749,Maranhaozinho,2106375,0.056551898,Maranhao,101066.836,6213.76
2540,2020,762.5004749,Maranhaozinho,2106375,0,Maranhao,104115.128,6305.8
2541,2021,762.5004749,Maranhaozinho,2106375,0,Maranhao,117854.7432,7080.203462
2542,2022,762.5004749,Maranhaozinho,2106375,0,Maranhao,124475.7112,7426.846703
2544,2008,282.9956192,Matinha,2106508,0.510096836,Maranhao,58555.911,2783.47
2545,2009,282.9956192,Matinha,2106508,0,Maranhao,62834.908,2963.35
2546,2010,283.1085797,Matinha,2106508,0.112960568,Maranhao,69501.984,3183.49
2547,2011,283.5918893,Matinha,2106508,0.483309557,Maranhao,82359.832,3728.55
2548,2012,283.5918893,Matinha,2106508,0,Maranhao,92109.744,4133.08
2549,2013,283.8794118,Matinha,2106508,0.287522557,Maranhao,100868.188,4480.04
2550,2014,283.9808108,Matinha,2106508,0.101398921,Maranhao,119189.897,5256.91
2551,2015,283.9808108,Matinha,2106508,0,Maranhao,129416.256,5670.68
2552,2016,283.9808108,Matinha,2106508,0,Maranhao,140440.464,6116.21
2553,2017,283.9808108,Matinha,2106508,0,Maranhao,155134.774,6718.41
2554,2018,283.9808108,Matinha,2106508,0,Maranhao,161407.036,6940.45
2555,2019,283.9808108,Matinha,2106508,0,Maranhao,165287.668,7072.64
2556,2020,284.0653116,Matinha,2106508,0.084500788,Maranhao,178058.021,7582.75
2557,2021,284.1667106,Matinha,2106508,0.101399064,Maranhao,191183.0911,8144.481154
2558,2022,284.1667106,Matinha,2106508,0,Maranhao,201844.7999,8575.78033
2560,2008,2.30548338,Matoes do Norte,2106631,0,Maranhao,29769.726,2720.19
2561,2009,2.30548338,Matoes do Norte,2106631,0,Maranhao,35055.908,3103.67
2562,2010,2.30548338,Matoes do Norte,2106631,0,Maranhao,42199.555,3058.83
2563,2011,2.30548338,Matoes do Norte,2106631,0,Maranhao,46762.466,3273.99
2564,2012,2.30548338,Matoes do Norte,2106631,0,Maranhao,49502.543,3354.97
2565,2013,2.30548338,Matoes do Norte,2106631,0,Maranhao,54843.932,3579.42
2566,2014,2.30548338,Matoes do Norte,2106631,0,Maranhao,65965.401,4186.15
2567,2015,2.30548338,Matoes do Norte,2106631,0,Maranhao,68370.802,4228.51
2568,2016,2.30548338,Matoes do Norte,2106631,0,Maranhao,80018.913,4834.4
2569,2017,2.30548338,Matoes do Norte,2106631,0,Maranhao,79297.216,4689.92
2570,2018,2.30548338,Matoes do Norte,2106631,0,Maranhao,78611.496,4778.52
2571,2019,2.30548338,Matoes do Norte,2106631,0,Maranhao,74936.537,4475.16
2572,2020,2.30548338,Matoes do Norte,2106631,0,Maranhao,83871.181,4924.04
2573,2021,2.30548338,Matoes do Norte,2106631,0,Maranhao,93085.95581,5278.099615
2574,2022,2.30548338,Matoes do Norte,2106631,0,Maranhao,97711.35965,5469.391099
2576,2008,83.45482734,Miranda do Norte,2106755,4.965638885,Maranhao,52427.842,2866.79
2577,2009,83.75888191,Miranda do Norte,2106755,0.304054562,Maranhao,96533.31,5219.71
2578,2010,84.51632629,Miranda do Norte,2106755,0.757444386,Maranhao,219999.423,9041.94
2579,2011,85.01406117,Miranda do Norte,2106755,0.497734877,Maranhao,223644.265,8922.57
2580,2012,85.01406117,Miranda do Norte,2106755,0,Maranhao,252518.515,9832.89
2581,2013,85.77731858,Miranda do Norte,2106755,0.763257416,Maranhao,251009.418,9501.09
2582,2014,86.00402742,Miranda do Norte,2106755,0.226708831,Maranhao,332714.966,12332.37
2583,2015,86.00402742,Miranda do Norte,2106755,0,Maranhao,462700.495,16821.19
2584,2016,86.45400145,Miranda do Norte,2106755,0.449974034,Maranhao,470000.923,16786.35
2585,2017,87.37112168,Miranda do Norte,2106755,0.917120231,Maranhao,487752.162,17140.57
2586,2018,87.37112168,Miranda do Norte,2106755,0,Maranhao,535701.513,19131.51
2587,2019,87.91544724,Miranda do Norte,2106755,0.544325557,Maranhao,481591.323,16968.79
2588,2020,88.35203394,Miranda do Norte,2106755,0.436586704,Maranhao,523808.447,18216.89
2589,2021,88.820796,Miranda do Norte,2106755,0.468762055,Maranhao,624467.9555,21640.40846
2590,2022,88.820796,Miranda do Norte,2106755,0,Maranhao,665431.481,22943.07495
2592,2008,675.3955796,Mirinzal,2106805,0,Maranhao,35161.791,2476.01
2593,2009,675.3955796,Mirinzal,2106805,0,Maranhao,42937.917,3000.34
2594,2010,675.3955796,Mirinzal,2106805,0,Maranhao,41327.695,2907.74
2595,2011,675.3955796,Mirinzal,2106805,0,Maranhao,48842.474,3412.69
2596,2012,675.3955796,Mirinzal,2106805,0,Maranhao,52401.865,3638.51
2597,2013,675.4658988,Mirinzal,2106805,0.070319263,Maranhao,56916.143,3924.17
2598,2014,675.4658988,Mirinzal,2106805,0,Maranhao,64733.7,4442.94
2599,2015,675.4658988,Mirinzal,2106805,0,Maranhao,77270.946,5280.96
2600,2016,675.4658988,Mirinzal,2106805,0,Maranhao,85265.474,5804.32
2601,2017,675.4658988,Mirinzal,2106805,0,Maranhao,90901.146,6165.3
2602,2018,675.4658988,Mirinzal,2106805,0,Maranhao,101528.712,6808.07
2603,2019,675.6215505,Mirinzal,2106805,0.155651664,Maranhao,102602.304,6857.53
2604,2020,675.6215505,Mirinzal,2106805,0,Maranhao,104860.887,6985.6
2605,2021,675.6215505,Mirinzal,2106805,0,Maranhao,114580.0278,7665.361923
2606,2022,675.6215505,Mirinzal,2106805,0,Maranhao,121006.284,8082.345714
2608,2008,877.0875234,Moncao,2106904,12.31616105,Maranhao,79051.273,2784.87
2609,2009,879.9928541,Moncao,2106904,2.905330722,Maranhao,86475.336,3023.4
2610,2010,881.3235332,Moncao,2106904,1.330679017,Maranhao,94647.797,2981.22
2611,2011,882.9629205,Moncao,2106904,1.639387373,Maranhao,112188.633,3488.78
2612,2012,883.9286822,Moncao,2106904,0.965761643,Maranhao,122351.493,3857.6
2613,2013,886.334299,Moncao,2106904,2.405616845,Maranhao,146662.192,4557.56
2614,2014,887.2278751,Moncao,2106904,0.893576072,Maranhao,157706.398,4850.12
2615,2015,887.4515944,Moncao,2106904,0.223719308,Maranhao,168447.998,5130.45
2616,2016,887.9265256,Moncao,2106904,0.474931157,Maranhao,188451.732,5730.8
2617,2017,889.6990444,Moncao,2106904,1.77251888,Maranhao,199129.727,6005.84
2618,2018,889.8518871,Moncao,2106904,0.152842626,Maranhao,216889.745,6532.63
2619,2019,890.616229,Moncao,2106904,0.764341988,Maranhao,234000.255,6998.87
2620,2020,895.0352093,Moncao,2106904,4.418980242,Maranhao,237988.019,7069.51
2621,2021,895.7740506,Moncao,2106904,0.738841279,Maranhao,257038.601,7603.253846
2622,2022,895.7740506,Moncao,2106904,0,Maranhao,271296.966,7996.997253
2624,2008,18.45647505,Morros,2107100,2.807358237,Maranhao,38693.008,2195.97
2625,2009,18.45647505,Morros,2107100,0,Maranhao,46000.159,2567.55
2626,2010,18.82607934,Morros,2107100,0.369604296,Maranhao,52780.755,2964.38
2627,2011,18.89368632,Morros,2107100,0.067606973,Maranhao,64651.911,3586.19
2628,2012,18.96116018,Morros,2107100,0.067473859,Maranhao,72250.512,3955.68
2629,2013,20.37657709,Morros,2107100,1.415416916,Maranhao,76106.173,4104.09
2630,2014,20.45041222,Morros,2107100,0.07383513,Maranhao,95826.934,5111.59
2631,2015,20.45041222,Morros,2107100,0,Maranhao,96238.527,5081.77
2632,2016,20.45041222,Morros,2107100,0,Maranhao,110899.426,5801.39
2633,2017,20.45041222,Morros,2107100,0,Maranhao,117045.195,6070.18
2634,2018,20.52306257,Morros,2107100,0.072650343,Maranhao,124206.684,6438.25
2635,2019,20.52306257,Morros,2107100,0,Maranhao,134789.084,6936.09
2636,2020,20.90950363,Morros,2107100,0.386441068,Maranhao,130641.308,6674.91
2637,2021,21.19383526,Morros,2107100,0.284331624,Maranhao,148315.6741,7604.191154
2638,2022,21.19383526,Morros,2107100,0,Maranhao,156754.9498,8014.811429
2640,2008,0,Nina Rodrigues,2107209,0,Maranhao,22027.534,2133.21
2641,2009,0,Nina Rodrigues,2107209,0,Maranhao,25687.328,2440.14
2642,2010,0,Nina Rodrigues,2107209,0,Maranhao,30847.65,2474.34
2643,2011,0,Nina Rodrigues,2107209,0,Maranhao,37027.284,2896.15
2644,2012,0,Nina Rodrigues,2107209,0,Maranhao,43396.904,3314.01
2645,2013,0,Nina Rodrigues,2107209,0,Maranhao,43500.033,3230.6
2646,2014,0,Nina Rodrigues,2107209,0,Maranhao,51038.126,3712.94
2647,2015,0,Nina Rodrigues,2107209,0,Maranhao,53315.966,3805.02
2648,2016,0,Nina Rodrigues,2107209,0,Maranhao,59734.379,4189.24
2649,2017,0,Nina Rodrigues,2107209,0,Maranhao,64826.941,4474.22
2650,2018,0,Nina Rodrigues,2107209,0,Maranhao,72275.096,5066.96
2651,2019,0,Nina Rodrigues,2107209,0,Maranhao,76512.637,5293.53
2652,2020,0,Nina Rodrigues,2107209,0,Maranhao,82446.541,5630.83
2653,2021,0,Nina Rodrigues,2107209,0,Maranhao,85904.34858,5769.408462
2654,2022,0,Nina Rodrigues,2107209,0,Maranhao,90894.67948,6058.871319
2656,2008,1172.635088,Nova Olinda do Maranhao,2107357,1.729035986,Maranhao,56682.866,3212.22
2657,2009,1190.039854,Nova Olinda do Maranhao,2107357,17.40476604,Maranhao,61496.303,3448.07
2658,2010,1193.553681,Nova Olinda do Maranhao,2107357,3.513827511,Maranhao,69728.279,3645.92
2659,2011,1198.206091,Nova Olinda do Maranhao,2107357,4.652409756,Maranhao,81967.808,4224.93
2660,2012,1199.466772,Nova Olinda do Maranhao,2107357,1.260680687,Maranhao,97671.78,4968.3
2661,2013,1214.233075,Nova Olinda do Maranhao,2107357,14.76630345,Maranhao,111642.994,5592.5
2662,2014,1216.394576,Nova Olinda do Maranhao,2107357,2.16150047,Maranhao,125447.397,6215.19
2663,2015,1220.269896,Nova Olinda do Maranhao,2107357,3.875320208,Maranhao,121395.77,5952.82
2664,2016,1220.902099,Nova Olinda do Maranhao,2107357,0.632202737,Maranhao,127573.282,6196.49
2665,2017,1221.001739,Nova Olinda do Maranhao,2107357,0.099640006,Maranhao,132415.671,6375.95
2666,2018,1221.090023,Nova Olinda do Maranhao,2107357,0.088284712,Maranhao,132901.145,6397.47
2667,2019,1221.166222,Nova Olinda do Maranhao,2107357,0.07619851,Maranhao,140926.565,6733.88
2668,2020,1230.631936,Nova Olinda do Maranhao,2107357,9.46571459,Maranhao,155021.059,7353.94
